sample_id,task_id,condition_name,variant_index,pc1,pc2,pc3
arithmetic_reasoning__care__variant_0,arithmetic_reasoning,care,0,5.146399546359726,2.463980327058088,-6.913715225722202
arithmetic_reasoning__care__variant_1,arithmetic_reasoning,care,1,6.080922482492472,3.0317380909370826,-7.078792582464297
arithmetic_reasoning__care__variant_2,arithmetic_reasoning,care,2,6.343113329417871,2.915087441981969,-6.788284077254205
arithmetic_reasoning__narrative_threat_control__variant_0,arithmetic_reasoning,narrative_threat_control,0,3.3311379389933924,3.5650289646558395,-8.54966704847792
arithmetic_reasoning__narrative_threat_control__variant_1,arithmetic_reasoning,narrative_threat_control,1,3.748239722757164,2.4587897451312366,-7.8837513693051475
arithmetic_reasoning__narrative_threat_control__variant_2,arithmetic_reasoning,narrative_threat_control,2,3.5992195029204925,3.286604253126784,-7.848068326976838
arithmetic_reasoning__neutral__variant_0,arithmetic_reasoning,neutral,0,5.630372176528468,2.6470166954326406,-6.738941382261618
arithmetic_reasoning__neutral__variant_1,arithmetic_reasoning,neutral,1,7.376144356862703,2.7562069213229634,-6.316993619112362
arithmetic_reasoning__neutral__variant_2,arithmetic_reasoning,neutral,2,4.778436386079315,2.822665037636925,-7.387717421918467
arithmetic_reasoning__threat__variant_0,arithmetic_reasoning,threat,0,5.3480211205384895,2.682729138416563,-6.736750420167704
arithmetic_reasoning__threat__variant_1,arithmetic_reasoning,threat,1,5.227298533271887,2.660575151057066,-7.00578797372662
arithmetic_reasoning__threat__variant_2,arithmetic_reasoning,threat,2,5.9419000403696876,2.857762255039282,-6.72912022089885
classify_sentiment__care__variant_0,classify_sentiment,care,0,-9.113401699768843,5.552241951064384,0.955448618459897
classify_sentiment__care__variant_1,classify_sentiment,care,1,-9.33068895574294,5.628313561957011,0.6487284144612029
classify_sentiment__care__variant_2,classify_sentiment,care,2,-8.928984753047388,5.396359953618305,0.9115217956678453
classify_sentiment__narrative_threat_control__variant_0,classify_sentiment,narrative_threat_control,0,-9.49580535641376,6.228402776644899,-0.7999508458547339
classify_sentiment__narrative_threat_control__variant_1,classify_sentiment,narrative_threat_control,1,-8.958887892222448,5.2956238394702675,-0.3273591596062737
classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,2,-9.508362539191896,6.124538831117133,0.1514677468334618
classify_sentiment__neutral__variant_0,classify_sentiment,neutral,0,-9.194998843176066,5.835980842282269,1.4984162993338752
classify_sentiment__neutral__variant_1,classify_sentiment,neutral,1,-9.069553948709467,5.486831317780671,1.286020302839439
classify_sentiment__neutral__variant_2,classify_sentiment,neutral,2,-9.622941074080837,6.06394793103817,0.8426547165953784
classify_sentiment__threat__variant_0,classify_sentiment,threat,0,-8.909513366572794,5.53937747291246,1.1055741922420999
classify_sentiment__threat__variant_1,classify_sentiment,threat,1,-9.0071620922783,5.5514400084582345,0.6800102950079757
classify_sentiment__threat__variant_2,classify_sentiment,threat,2,-8.785725053682423,5.540581548221325,0.5999816346593693
compare_approaches__care__variant_0,compare_approaches,care,0,-1.194878581697921,-8.00418740734562,2.66400433554156
compare_approaches__care__variant_1,compare_approaches,care,1,-1.1516692023590507,-7.697829170593245,2.4061055733933046
compare_approaches__care__variant_2,compare_approaches,care,2,-1.0026408713763661,-7.840660690036848,2.65998035997958
compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,0,-2.1393063811653206,-5.7708668890470936,0.27308257899080396
compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,1,-1.7001756971570001,-7.268144952249204,1.0476348891611944
compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,2,-2.0726234321382315,-6.430881855695533,1.4727876787932677
compare_approaches__neutral__variant_0,compare_approaches,neutral,0,-1.371937325476736,-8.677786539028455,3.1443937502536294
compare_approaches__neutral__variant_1,compare_approaches,neutral,1,-1.0688969422906143,-8.893858746215756,2.4851721985649324
compare_approaches__neutral__variant_2,compare_approaches,neutral,2,-1.7708472828867554,-7.866395125509387,2.264351773419571
compare_approaches__threat__variant_0,compare_approaches,threat,0,-1.1470705408591972,-8.020545786410015,2.859922261935269
compare_approaches__threat__variant_1,compare_approaches,threat,1,-1.0338024143232254,-7.8329252643897345,2.447657051749761
compare_approaches__threat__variant_2,compare_approaches,threat,2,-1.0801019484537158,-8.018314887589119,2.458999172271909
estimate_quantity__care__variant_0,estimate_quantity,care,0,11.159980078893962,-1.385761927510882,3.3615335049999886
estimate_quantity__care__variant_1,estimate_quantity,care,1,11.926112038604916,-0.603996107774873,3.2106291920778403
estimate_quantity__care__variant_2,estimate_quantity,care,2,12.12721747147595,-0.7200781932601736,3.5601034264389857
estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,0,11.454880626127924,0.5695208091293962,1.8016195284037464
estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,1,10.941045362745196,-0.9972026737885141,2.4783908221384876
estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,2,11.167638226566977,-0.08982207434460837,2.7047554692230578
estimate_quantity__neutral__variant_0,estimate_quantity,neutral,0,12.427664942291939,-1.134859593419964,3.8918556438669367
estimate_quantity__neutral__variant_1,estimate_quantity,neutral,1,12.557583732459811,-0.8251980368373689,3.4161470782790517
estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2,12.116678871249633,-0.3224659053394091,3.2222502943112175
estimate_quantity__threat__variant_0,estimate_quantity,threat,0,12.12526769332407,-0.7839666961719622,3.6803676909297214
estimate_quantity__threat__variant_1,estimate_quantity,threat,1,12.421662604925922,-0.3700656252516216,3.636474637427968
estimate_quantity__threat__variant_2,estimate_quantity,threat,2,11.90370724583657,-0.724831395169445,3.3087980895996445
extract_facts__care__variant_0,extract_facts,care,0,-5.644767772391745,0.6533072022871583,3.6784095622815016
extract_facts__care__variant_1,extract_facts,care,1,-5.688826399276941,0.6299484906642785,3.5358583666979047
extract_facts__care__variant_2,extract_facts,care,2,-5.452414505288356,0.5356518512872289,3.4357782959905396
extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0,-6.427407917847793,1.9331238934897257,1.4808369175285672
extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1,-5.849238441576488,0.6734847925549543,2.096464013774904
extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,2,-6.367985340756218,1.6726496991917006,2.3244379151912558
extract_facts__neutral__variant_0,extract_facts,neutral,0,-5.807664698856048,0.22841717730147362,3.9706068919275768
extract_facts__neutral__variant_1,extract_facts,neutral,1,-5.526779545004964,-0.04570598004460782,3.9620529356336918
extract_facts__neutral__variant_2,extract_facts,neutral,2,-6.304195344345073,0.7690162435529614,2.992718912476779
extract_facts__threat__variant_0,extract_facts,threat,0,-5.611803940810221,0.5526588158399098,3.8802043522476817
extract_facts__threat__variant_1,extract_facts,threat,1,-5.590398295010445,0.6158541512322522,3.209502383112999
extract_facts__threat__variant_2,extract_facts,threat,2,-5.234865331830978,0.5297680638097918,3.7466789004638645
identify_fallacy__care__variant_0,identify_fallacy,care,0,-6.495197650258558,2.0697362198714417,2.4610796802769155
identify_fallacy__care__variant_1,identify_fallacy,care,1,-6.559669606528666,2.0442666613791625,2.0420213421053184
identify_fallacy__care__variant_2,identify_fallacy,care,2,-6.249001672944141,1.882330324871463,2.2723515458304813
identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0,-7.156646500477187,2.906912393695822,0.4071799526047433
identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1,-6.581824104027619,1.8585231760306764,1.2901771953462269
identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,2,-7.080740420032633,2.775025450387605,1.3518538253654937
identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0,-6.349997127296614,1.9412214375828132,2.763129236314716
identify_fallacy__neutral__variant_1,identify_fallacy,neutral,1,-6.313490440971861,1.7050170144256125,2.618514316403283
identify_fallacy__neutral__variant_2,identify_fallacy,neutral,2,-6.679922747065519,2.14562060216034,2.0042478075966788
identify_fallacy__threat__variant_0,identify_fallacy,threat,0,-6.215428979813101,1.91846620594253,2.7070350679255557
identify_fallacy__threat__variant_1,identify_fallacy,threat,1,-6.167377243288707,1.892893484994786,2.0909383703460684
identify_fallacy__threat__variant_2,identify_fallacy,threat,2,-6.012180135014126,2.065129948385476,2.2029358835106434
logical_deduction__care__variant_0,logical_deduction,care,0,10.473001345152777,1.8774867819003185,1.3760146711006225
logical_deduction__care__variant_1,logical_deduction,care,1,10.457563976958305,2.165049078384342,1.25088758028298
logical_deduction__care__variant_2,logical_deduction,care,2,10.900136426135477,2.1970671751590767,1.4866569035405202
logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,0,9.953065212776284,3.1379990676663665,-0.09702345378322016
logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1,10.356024564988706,2.2537928427021083,0.5624654598205646
logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2,10.255796157196833,2.8321494333238455,0.5161651998027958
logical_deduction__neutral__variant_0,logical_deduction,neutral,0,11.42952132619039,2.1546434524402254,1.7706515968187657
logical_deduction__neutral__variant_1,logical_deduction,neutral,1,11.364228984720038,2.0564159887743245,1.6163276844714736
logical_deduction__neutral__variant_2,logical_deduction,neutral,2,11.046285060496626,2.8527917948114565,1.2392958758297994
logical_deduction__threat__variant_0,logical_deduction,threat,0,10.67303835961149,2.0894475530031773,1.5527212905624612
logical_deduction__threat__variant_1,logical_deduction,threat,1,11.115279829091092,2.5640220587527693,1.3217680613693494
logical_deduction__threat__variant_2,logical_deduction,threat,2,10.810890855848404,2.371158476351767,1.0515791040655618
summarize_paragraph__care__variant_0,summarize_paragraph,care,0,-4.7375001269331225,-5.514487668558569,-4.812298106243381
summarize_paragraph__care__variant_1,summarize_paragraph,care,1,-4.796880261872868,-5.491807846952213,-4.923778095772601
summarize_paragraph__care__variant_2,summarize_paragraph,care,2,-4.444128181506658,-5.669266529856598,-4.683370890800678
summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,0,-5.512821714563211,-4.331351090522834,-6.6841766785822685
summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,1,-5.46201104490975,-5.410000832229353,-6.001128586045546
summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,2,-5.44837139117964,-4.586147539567098,-6.0352788191919915
summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,0,-5.011478173166988,-5.993823733301829,-4.5056337991069935
summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,1,-4.695431007492519,-6.123631382437831,-4.796156053710503
summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,2,-5.395881628027749,-5.577373784665501,-5.028373697415959
summarize_paragraph__threat__variant_0,summarize_paragraph,threat,0,-4.897129666037816,-5.712812361550944,-4.816752677852567
summarize_paragraph__threat__variant_1,summarize_paragraph,threat,1,-4.877918185481168,-5.6443416147268675,-5.0689075714670455
summarize_paragraph__threat__variant_2,summarize_paragraph,threat,2,-4.408124393304232,-5.130995962306915,-4.848610012750307
